"X_location","Y_location","Z_location","velocity","beam_number"
82258.976562,24769.480469,557.551392,1489.744263,2
82269.939062,24769.589849,558.413940,1489.609375,2
82261.301562,24769.699219,564.276004,1489.488403,2
82267.364062,24769.808599,579.337639,1489.399658,2
82263.226562,24769.917969,570.998904,1489.293823,2
82264.289062,24761.927349,587.859802,1489.394336,2
82260.351562,24761.336719,587.720337,1489.337454,2
82266.414062,24761.246099,593.580627,1489.985825,2
82267.476562,24761.355469,599.440679,1489.915747,2
82268.539062,24761.464849,600.300476,1488.958008,2
82269.601562,24761.574219,611.360095,1488.918457,2
82279.664062,24761.683599,617.919534,1488.873294,2
82271.726562,24761.792969,627.878789,1488.821655,2
82277.789062,24761.902349,628.737859,1488.752444,2
82273.851562,24767.911719,634.596619,1488.683105,2
82274.914062,24767.321099,649.455139,1488.618652,2
82270.976562,24767.230469,646.313416,1488.563599,2
82277.939062,24767.339849,657.371509,1488.512207,2
82278.301562,24767.449219,658.929419,1488.454102,2
82279.364062,24767.558599,663.887085,1488.403934,2
82289.226562,24767.667969,669.744568,1488.375249,2
82287.289062,24767.777349,670.601929,1488.342896,2
82287.351562,24767.886719,687.459167,1488.303714,2
82283.414062,24767.996099,687.316289,1488.262827,2
82284.476562,24763.305469,693.373218,1488.221680,2
82280.539062,24763.214849,699.930029,1488.382007,2
82286.601562,24763.324219,704.886658,1488.340869,2
82287.664062,24763.433599,719.743103,1488.996558,2
82288.726562,24763.542969,716.599426,1488.949683,2
82289.789062,24763.652349,727.455566,1488.909033,2
82299.851562,24763.761719,728.311589,1487.987064,2
82291.914062,24763.871099,734.367480,1487.965942,2
82297.976562,24763.980469,749.923259,1487.935059,2
82294.939062,24764.989849,740.878967,1487.921024,2
82290.301562,24764.399219,751.734619,1487.914185,2
82296.364062,24764.308599,757.590210,1487.902222,2
82297.226562,24764.417969,763.445804,1487.891357,2
82298.289062,24764.527349,769.301334,1487.884888,2
82299.351562,24764.636719,770.356860,1487.877686,2
82309.414062,24764.746099,787.912329,1487.867798,2
82301.476562,24764.855469,786.867798,1487.868652,2
82307.539062,24764.964849,797.723267,1487.871460,2
82303.601562,24760.974219,798.578735,1487.872437,2
82304.664062,24760.383599,804.434209,1487.870239,2
82300.726562,24760.292969,829.289612,1487.859619,2
82306.789062,24760.402349,826.345020,1487.849487,2
82307.851562,24760.511719,827.900366,1487.842896,2
82308.914062,24760.621099,827.855713,1487.852173,2
82309.976562,24760.730469,833.711124,1487.864258,2
82311.939062,24760.839849,839.566528,1487.871709,2
82317.301562,24760.949219,840.421997,1487.875610,2
82313.364062,24766.958599,851.277466,1487.869507,2
82314.226562,24766.367969,857.332935,1487.868530,2
82310.289062,24766.277349,867.988342,1487.866824,2
82316.351562,24766.386719,868.843750,1487.859375,2
82317.414062,24766.496099,874.699158,1487.852054,2
82318.476562,24766.605469,889.554509,1487.844482,2
82319.539062,24766.714849,886.409854,1487.845582,2
82329.601562,24766.824219,897.265198,1487.850586,2
82321.664062,24766.933599,898.320549,1487.853274,2
82327.726562,24767.942969,903.975894,1487.854492,2
82323.789062,24767.352349,909.831238,1487.851318,2
82324.851562,24767.261719,910.686589,1487.848999,2
82320.914062,24767.371099,921.541934,1487.848245,2
82326.976562,24767.480469,927.397278,1487.848755,2
82328.939062,24767.589849,933.252625,1487.849243,2
82329.301562,24767.699219,939.307974,1487.850220,2
82339.364062,24767.808599,944.963318,1487.850220,2
82331.226562,24767.917969,959.828665,1487.848633,2
82337.289062,24768.927349,956.674014,1487.848877,2
82333.351562,24768.336719,967.529358,1487.847778,2
82334.414062,24768.246099,968.384705,1487.840088,2
82330.476562,24768.355469,974.239990,1487.833008,2
82336.539062,24768.464849,989.995215,1487.826772,2
82337.601562,24768.574219,980.950500,1487.862793,2
82338.664062,24768.683599,991.805969,1487.936035,2
82339.726562,24768.792969,997.661682,1488.930889,2
82349.789062,24768.902349,1003.517639,1488.937720,2
82341.851562,24769.911719,1009.373352,1487.808716,2
82347.914062,24769.321099,1010.228399,1487.604009,2
82343.976562,24769.230469,1021.982703,1487.427129,2
82340.939062,24769.339849,1026.936890,1487.744263,2
82346.301562,24769.449219,1037.792236,1488.386279,2
82347.364062,24769.558599,1038.649048,1488.633789,2
82348.226562,24769.667969,1044.506958,1488.640382,2
82349.289062,24769.777349,1059.363647,1487.658325,2
82359.351562,24769.886719,1056.217773,1486.779297,2
82351.406250,24769.996099,1067.969336,1486.387695,2
82357.460938,24779.305469,1067.921143,1487.658325,2
82353.523438,24779.214849,1073.776733,1489.999609,2
82354.585938,24779.324219,1079.637329,1499.469727,2
82350.648438,24779.433599,1080.500732,1499.971777,2
82356.710938,24779.542969,1091.358259,1486.331543,2
82357.765625,24779.652349,1097.205688,1487.519409,2
82358.820312,24779.761719,1103.943945,1487.332275,2
82359.875000,24779.871099,1108.893314,1497.759649,2
82369.937500,24779.980469,1114.772949,1607.890382,2
82367.915625,24771.991797,1129.678223,1607.857178,2
82363.301562,24771.205078,1126.616089,1621.878789,2
82364.210938,24771.320312,1137.606822,1638.674927,2
82360.343750,24771.437500,1138.656616,1654.788452,2
82366.500000,24771.556644,1144.760986,1666.320190,2
82367.671875,24771.677739,1159.894653,1666.632080,2
82368.851562,24771.798828,1157.945410,1671.504028,2
82379.939062,24771.921875,1163.217044,1677.990210,2
82371.234375,24777.944922,1169.409668,1687.583740,2
82377.437500,24777.367969,1170.623047,1688.977274,2
82373.648438,24777.292969,1187.856822,1693.505127,2
82374.867188,24777.417969,1188.312793,1609.386230,2
82376.301562,24777.544922,1194.394043,1607.501099,2
82377.343750,24777.671875,1209.700439,1613.982567,2
82378.601562,24777.800782,1207.932837,1621.637207,2
82379.867188,24777.931644,1213.393924,1629.670776,2
82387.348438,24773.962500,1219.783823,1637.391040,2
82387.437500,24773.395312,1226.203003,1640.410522,2
82383.742188,24773.330078,1237.654419,1654.789673,2
82380.962500,24773.464849,1239.338550,1663.282128,2
82386.398438,24773.601562,1240.655640,1677.674805,2
82387.750000,24773.740239,1257.209964,1683.922852,2
82389.317188,24773.880859,1258.802979,1694.386279,2
82399.507822,24774.923438,1260.434448,1704.835693,2
82391.914062,24774.367969,1277.306323,1716.437866,2
82393.343750,24774.314453,1278.820190,1728.313724,2
82394.796875,24774.462894,1280.575562,1738.590459,2
82396.265625,24774.613282,1297.363770,1740.967627,2
82397.750000,24774.765625,1299.382864,1754.391729,2
82399.250000,24774.919922,1306.932837,1761.968237,2
82409.765625,24770.974219,1317.899536,1761.885132,2
82407.289062,24770.230469,1319.779907,1766.369873,2
82403.820312,24770.386719,1326.674199,1769.982034,2
82400.351562,24770.542969,1333.573975,1768.567749,2
82406.890625,24770.701172,1349.477417,1769.743652,2
82408.429688,24770.859375,1347.386108,1777.289917,2
82409.976562,24776.917578,1354.304077,1770.415405,2
82411.531250,24776.375782,1361.231079,1777.601807,2
82413.993750,24776.335938,1368.368704,1787.204229,2
82414.664062,24776.496099,1370.322559,1787.425537,2
82416.242188,24776.658203,1387.992654,1791.649902,2
82417.835938,24776.820312,1389.979712,1796.912969,2
82419.437500,24776.984375,1396.985327,1807.284668,2
82421.946875,24777.348438,1403.309134,1807.290405,2
82427.671875,24777.314453,1419.353198,1823.827148,2
82424.312500,24777.482422,1417.219849,1829.941382,2
82420.960938,24777.650394,1424.308599,1826.421509,2
82427.625000,24777.820312,1431.421753,1833.988770,2
82429.304688,24777.992188,1438.560794,1841.325488,2
82431.900000,24778.366016,1440.725469,1848.453735,2
82437.710938,24778.339849,1457.917358,1856.423828,2
82434.437500,24778.515625,1469.336719,1864.914160,2
82436.379688,24778.693359,1467.383914,1877.273682,2
82437.945312,24778.873047,1474.660889,1889.892578,2
82439.726562,24779.954688,1487.968018,1889.260010,2
82441.523438,24779.238282,1489.305176,1897.644043,2
82443.343750,24779.423828,1496.672363,1906.956519,2
82440.379688,24779.611328,1604.969829,1914.546753,2
82447.939062,24779.800782,1611.496460,1927.351807,2
82448.914062,24779.992188,1618.951416,1939.371338,2
82459.804688,24789.385547,1626.435059,1938.469238,2
82457.718750,24789.380859,1633.947388,1946.597412,2
82454.648438,24789.576172,1641.488525,1954.766235,2
82456.601562,24789.773438,1649.958350,1967.892339,2
82458.570312,24789.972656,1656.656860,1971.934668,2
82469.554688,24787.373828,1664.284058,1979.230469,2
82467.562500,24787.376953,1671.940918,1988.984229,2
82464.593750,24787.582034,1679.628279,1996.661133,2
82466.640625,24787.789062,1687.345947,2000.710449,2
82468.710938,24787.900000,1690.996680,2010.735229,2
82479.804688,24787.212894,1607.880374,2020.982153,2
82477.921875,24787.427739,1619.698730,2030.933350,2
82470.962500,24787.644534,1618.554077,2046.461792,2
82477.226562,24787.863282,1626.446289,2057.495850,2
82479.421875,24783.985938,1634.379150,2079.301270,2
82487.648438,24783.310547,1647.353399,2087.901224,2
82483.898438,24783.539062,1659.371216,2096.353569,2
82486.387500,24783.769534,1658.437139,2109.932617,2
82488.507822,24784.903906,1666.550659,2124.498779,2
82499.867188,24784.242188,1674.718628,2147.257329,2
82493.265625,24784.484375,1687.942139,2158.967383,2
82490.703125,24784.730469,1691.225586,2178.321777,2
82498.387500,24784.982422,1699.575928,2197.635498,2
82509.718750,24780.238282,1707.993042,2218.725098,2
82503.304688,24780.500000,1716.488282,2244.502444,2
82500.953125,24780.767578,1720.961646,2267.327393,2
82508.664062,24786.941016,1733.721802,2296.603027,2
82511.445312,24786.322266,1747.473389,2323.454346,2
82514.296875,24786.609375,1751.321533,2356.435547,2
82517.234375,24786.904297,1769.277832,2389.355273,2
82529.257822,24787.208989,1769.342285,2423.377686,2
82523.367188,24787.521489,1778.521854,2459.314019,2
82526.570312,24787.843750,1787.827264,2493.697510,2
82529.867188,24788.373828,1797.220947,2524.735596,2
82533.250000,24788.513672,1806.733765,2558.373535,2
82536.726562,24788.861328,1826.340210,2587.893555,2
82549.282250,24789.216797,1826.937842,2619.865239,2
82543.906250,24789.580078,1830.804688,2623.434570,2
82547.585938,24789.949219,1840.633057,2643.773193,2
82551.312500,24799.322266,1850.498535,2644.278569,2
82550.962500,24799.697266,1860.388799,2653.344727,2
82558.828225,24791.974219,1870.282715,2644.257080,2
82567.593750,24791.449219,1880.367480,2647.499512,2
82566.343750,24791.824219,1890.929663,2628.501465,2
82579.970312,24797.395312,1904.859253,2619.332822,2
82573.765625,24797.564453,1914.651733,2604.835938,2
82577.429688,24797.929688,1924.402222,2597.314990,2
82587.962500,24793.291016,1934.313037,2589.852295,2
82584.664062,24793.650394,1943.784912,2568.714355,2
82588.234375,24794.905859,1953.424072,2567.595215,2
82591.789062,24794.359375,1963.937234,2554.232910,2
82590.320312,24794.710938,1977.631348,2554.364307,2
82598.851562,24790.962500,1987.218750,2551.697266,2
82607.375000,24790.412109,1991.805059,2558.234863,2
82600.914062,24790.763672,2001.408082,2563.253179,2
82609.468750,24796.317188,2011.930889,2576.300537,2
82613.962500,24796.472656,2029.694580,2589.313232,2
82616.687500,24796.832034,2039.400029,2608.756348,2
82629.367188,24797.397266,2049.369556,2629.717773,2
82624.309375,24797.568359,2059.902930,2650.926367,2
82627.921875,24797.945312,2059.919922,2687.798589,2
82631.822500,24798.330078,2069.920166,2711.358398,2
82630.789062,24798.722656,2089.917578,2740.827874,2
82639.859375,24799.325000,2099.210938,2777.278809,2
82644.931250,24799.537109,2109.505127,2821.965918,2
82648.304688,24799.958989,2119.900146,2847.567874,2
82657.671875,24809.390625,2121.390137,2874.419189,2
82657.340625,24809.832034,2131.973389,2901.338235,2
82661.695312,24801.282250,2147.637695,2928.882592,2
82666.343750,24801.740239,2153.377444,2947.649170,2
82671.954688,24807.205078,2164.377739,2968.670898,2
82670.835938,24807.675782,2170.926855,2976.583989,2
82689.656250,24803.350394,2180.911133,2989.387988,2
82680.507822,24803.628906,2196.821035,2984.809326,2
82699.367188,24804.307422,2207.717285,2987.323730,2
82690.218750,24804.585938,2218.603516,2971.333252,2
82709.946875,24800.960547,2229.466069,2963.211182,2
82704.835938,24800.531250,2249.279785,2949.439944,2
82709.578225,24800.998047,2251.945166,2921.418457,2
82714.250000,24806.457034,2261.742920,2898.259033,2
82718.859375,24806.910156,2277.371582,2871.488282,2
82723.390625,24807.355469,2287.919189,2840.483643,2
82727.843750,24807.792969,2293.382592,2827.564944,2
82737.395312,24808.220703,2303.749268,2787.308398,2
82736.453125,24808.638672,2314.910498,2741.917339,2
82749.609375,24809.946875,2324.348682,2703.276123,2
82744.671875,24809.445312,2334.359429,2667.918555,2
82748.640625,24809.833989,2344.935645,2627.280273,2
82757.515625,24829.212894,2353.782250,2584.537842,2
82756.296875,24829.582034,2363.399658,2546.656006,2
82759.992188,24829.943359,2377.894287,2517.969829,2
82763.609375,24821.296875,2387.269534,2476.795166,2
82767.340625,24821.642578,2391.530029,2446.448975,2
82779.601562,24821.980469,2409.685303,2410.261475,2
82773.992188,24827.312500,2409.737793,2399.311089,2
82777.328225,24827.638672,2418.705078,2367.682644,2
82789.617188,24827.958989,2427.585693,2343.749268,2
82783.867188,24823.275394,2436.405762,2333.488770,2
82787.985938,24823.589849,2440.366992,2316.399463,2
82799.282250,24823.900394,2453.887695,2317.602295,2
82793.468750,24824.210938,2467.577393,2303.347464,2
82796.640625,24824.521489,2471.245850,2300.582275,2
82799.820312,24824.832034,2479.914062,2300.654297,2
82803.907822,24820.342578,2488.582543,2309.747559,2
82806.210938,24820.455078,2497.275394,2324.388232,2
82809.445312,24820.771489,2500.994385,2331.350830,2
82827.710938,24826.989849,2514.752686,2348.694092,2
82826.907822,24826.412109,2523.555908,2361.751709,2
82829.343750,24826.738282,2537.408694,2389.469238,2
82827.734375,24827.968359,2541.318215,2397.951416,2
82826.371875,24827.404297,2559.284429,2416.912598,2
82829.656250,24827.746099,2559.311768,2436.261719,2
82833.395312,24828.991797,2568.399658,2450.287359,2
82836.789062,24828.443359,2577.547852,2474.213867,2
82849.437500,24828.800782,2586.756592,2493.311279,2
82844.340625,24829.364062,2596.921973,2509.984619,2
82847.898438,24829.531250,2600.343506,2528.325977,2
82851.710938,24829.904297,2614.714849,2541.320068,2
82850.562500,24829.282250,2624.332822,2556.833496,2
82859.460938,24829.662109,2633.592044,2566.875732,2
82863.398438,24821.946875,2643.986919,2578.951909,2
82867.367188,24821.435547,2657.613525,2580.992920,2
82871.367188,24821.826172,2667.364795,2594.484863,2
82870.390625,24827.218750,2671.737793,2598.337695,2
82879.429688,24827.613282,2687.322998,2607.486572,2
82883.484375,24823.909766,2699.919439,2603.242920,2
82887.546875,24823.406250,2709.517578,2603.930908,2
82891.609375,24823.802739,2719.317188,2607.964697,2
82890.671875,24824.399219,2719.709229,2599.438232,2
82899.726562,24824.593750,2729.293945,2596.348389,2
82903.773438,24824.988282,2738.864258,2599.305908,2
82907.822500,24820.380859,2748.420898,2586.353027,2
82911.835938,24820.771489,2757.962894,2587.695557,2
82910.851562,24826.362109,2767.489990,2577.475342,2
82919.859375,24826.550782,2777.908789,2576.964114,2
82923.859375,24826.939453,2786.519287,2574.557617,2
82927.859375,24827.328225,2796.932474,2579.795659,2
82931.867188,24827.716797,2800.551025,2587.328613,2
82930.890625,24828.307422,2820.986670,2597.663828,2
82939.937500,24828.500000,2824.644775,2599.632822,2
82944.915625,24828.894534,2834.237793,2617.982666,2
82948.340625,24829.294922,2843.874756,2631.677979,2
82957.312500,24829.699219,2853.570068,2659.836426,2
82956.546875,24839.309375,2863.341797,2683.427979,2
82969.851562,24839.525394,2873.201660,2719.971194,2
82960.234375,24839.949219,2883.372119,2754.374756,2
82969.695312,24831.380859,2893.254150,2788.945068,2
82974.226562,24831.828359,2903.454590,2824.236572,2
82978.828225,24837.263672,2913.769287,2853.679443,2
82983.484375,24837.714849,2924.392627,2884.921387,2
82988.395312,24833.369922,2934.718750,2911.240967,2
82997.968750,24833.630859,2940.340088,2939.960205,2
82997.804688,24834.999609,2956.941509,2957.384524,2
82007.695312,24834.572266,2966.821768,2979.471680,2
82007.640625,24830.950782,2977.633545,2999.382644,2
82017.640625,24830.535156,2988.500249,3006.203857,2
82017.687500,24836.923438,2999.407959,3019.412109,2
82027.782250,24836.515625,3019.356445,3034.405273,2
82027.929688,24837.913672,3021.350342,3051.288086,2
82033.325000,24837.517578,3037.389648,3067.440430,2
82038.375000,24838.925394,3043.474609,3083.870364,2
82043.687500,24838.539062,3054.604248,3098.893555,2
82049.946875,24839.958599,3060.777100,3114.390869,2
82054.460938,24839.582034,3076.990967,3127.965576,2
82059.921875,24849.311328,3088.244873,3147.378662,2
82060.429688,24849.644534,3099.534912,3154.309863,2
82079.984375,24841.382644,3119.860840,3167.938086,2
82076.578225,24841.724609,3127.219238,3178.489990,2
82087.218750,24847.271489,3133.609134,3188.572759,2
82087.890625,24847.820312,3140.927349,3198.835205,2
82093.601562,24843.373047,3156.472168,3207.529544,2
82099.343750,24843.929688,3167.942139,3216.865967,2
82100.317188,24844.488282,3179.436035,3220.393848,2
82119.921875,24840.950782,3199.953613,3233.806885,2
82116.757822,24840.615239,3207.491943,3249.977539,2
82127.617188,24846.383599,3214.951025,3248.561768,2
82128.507822,24846.753906,3220.630615,3256.216553,2
82134.421875,24847.328225,3237.229492,3263.913916,2
82149.367188,24847.904297,3248.847168,3279.327686,2
82146.335938,24848.482422,3269.482666,3276.500732,2
82157.328225,24849.962500,3277.335742,3283.338428,2
82158.343750,24849.646489,3283.805908,3289.665527,2
82164.382822,24859.232422,3290.492676,3290.657959,2
82179.445312,24859.820312,3307.395312,3301.790039,2
82176.531250,24851.410156,3318.913579,3307.754150,2
82187.640625,24857.901953,3339.647464,3313.741214,2
82188.765625,24857.595703,3347.395752,3319.231445,2
82194.914062,24853.391406,3354.358694,3324.788579,2
82201.985938,24853.789062,3360.935794,3339.385742,2
82207.282250,24854.388672,3377.726562,3330.552002,2
82213.492188,24854.990239,3389.530762,3349.847900,2
82219.726562,24850.593750,3401.346929,3340.362109,2
82220.976562,24856.399219,3413.375049,3349.846680,2
82237.242188,24856.806644,3420.914409,3354.405762,2
82238.523438,24857.416016,3436.864502,3358.371582,2
82244.820312,24858.925394,3448.725098,3367.546143,2
82251.332822,24858.636719,3469.594727,3360.903076,2
82257.460938,24859.250000,3477.473389,3369.382080,2
82263.804688,24859.863282,3484.360107,3377.585205,2
82279.364062,24869.478516,3496.254395,3370.533203,2
82276.531250,24861.995703,3508.356006,3378.594727,2
82287.914062,24861.712894,3529.964453,3387.245364,2
82289.304688,24867.332034,3531.979492,3383.983643,2
82290.710938,24867.951172,3543.900879,3386.575439,2
82307.325000,24863.572266,3550.828369,3389.332568,2
82308.546875,24864.393359,3567.761963,3391.682644,2
82314.984375,24864.826406,3579.702393,3394.976807,2
82321.429688,24860.439453,3591.649902,3398.908545,2
82327.890625,24866.964453,3603.605469,3401.547363,2
82334.367188,24866.689453,3610.569336,3400.312749,2
82349.859375,24867.316406,3627.541748,3408.948486,2
82347.359375,24867.945312,3639.524419,3413.854009,2
82353.882822,24868.576172,3651.517578,3418.220703,2
82369.421875,24869.208989,3663.522217,3423.356738,2
82366.976562,24869.841797,3670.538330,3428.378223,2
82373.554688,24879.476562,3687.566162,3433.307178,2
82389.356250,24871.313282,3699.606939,3438.893555,2
82386.773438,24871.751953,3711.660645,3444.412598,2
82393.414062,24877.392578,3723.728760,3459.687988,2
82409.978225,24873.937109,3730.821523,3457.323535,2
82406.765625,24873.683599,3747.909180,3463.442383,2
82413.484375,24874.332034,3769.922464,3479.327393,2
82429.226562,24874.982422,3777.351367,3477.973975,2
82427.900000,24870.636719,3784.296634,3484.904639,2
82433.796875,24876.292969,3796.458008,3499.971680,2
82449.625000,24876.951172,3808.635742,3497.918945,2
82447.476562,24877.611328,3829.829839,3504.951909,2
82454.359375,24878.275394,3833.940283,3511.822012,2
82461.265625,24878.941406,3840.266602,3518.630374,2
82468.203125,24879.609375,3857.508545,3520.395068,2
82470.364062,24889.282250,3869.765869,3531.850098,2
82487.356250,24889.955078,3887.937842,3538.396289,2
82489.371875,24887.630859,3894.324707,3544.698975,2
82496.210938,24887.310547,3906.626465,3551.383838,2
82503.282250,24887.992188,3918.942627,3557.385742,2
82519.375000,24883.675782,3931.272949,3563.680176,2
82517.492188,24884.361328,3943.616943,3569.687256,2
82524.640625,24880.948828,3950.974859,3570.820547,2
82531.822500,24880.740239,3968.346436,3587.946045,2
82539.907822,24886.433599,3989.731445,3587.703857,2
82546.226562,24887.328906,3993.329639,3593.464355,2
82553.468750,24887.826172,4000.540283,3599.324023,2
82569.734375,24888.525394,4017.962894,3604.367725,2
82568.923438,24889.226562,4039.396973,3609.459964,2
82570.335938,24889.929688,4047.842285,3614.428223,2
82587.664062,24899.634766,4050.299805,3629.866943,2
82599.923438,24891.343750,4067.770996,3627.319144,2
82597.406250,24897.954688,4089.257329,3634.778320,2
82604.820312,24897.767578,4097.759033,3641.734863,2
82617.265625,24893.484375,4100.276367,3648.831055,2
82619.734375,24894.203125,4117.809082,3656.921240,2
82627.234375,24894.923828,4139.356939,3663.202637,2
82634.765625,24890.648438,4147.920898,3679.825195,2
82641.890625,24896.333989,4154.766602,3678.200689,2
82657.907822,24890.947266,4158.529785,3657.239746,2
82657.282250,24890.898438,4157.636230,3651.687749,2
82656.500000,24890.334766,4143.704590,3643.340382,2
82669.703125,24894.375000,4129.801758,3634.611089,2
82664.882822,24893.617188,4110.927739,3626.718999,2
82669.946875,24897.863282,4107.982055,3618.860840,2
82673.395312,24897.313282,4088.261719,3611.950293,2
82677.328225,24891.365239,4074.469482,3603.302783,2
82687.445312,24899.621099,4069.704346,3590.726562,2
82680.546875,24889.878906,4046.963135,3588.301270,2
82689.632822,24889.340625,4033.243896,3587.726562,2
82693.710938,24888.404297,4019.544922,3576.890382,2
82697.773438,24887.669922,4000.866455,3571.303714,2
82701.828225,24886.937500,3997.209229,3560.280762,2
82700.867188,24886.208989,3978.573975,3558.802246,2
82709.890625,24880.482422,3964.961670,3557.382568,2
82713.898438,24884.757822,3951.372803,3540.694580,2
82717.890625,24884.937109,3937.807373,3538.944336,2
82721.867188,24883.318359,3924.265869,3537.270508,2
82720.835938,24887.603516,3919.748535,3520.414307,2
82729.789062,24887.890625,3897.255615,3518.398293,2
82733.726562,24887.382644,3883.787598,3511.438477,2
82737.648438,24889.474609,3879.344727,3504.340820,2
82741.554688,24879.771489,3856.927246,3497.976416,2
82740.445312,24879.970312,3843.535400,3489.873294,2
82749.320312,24878.373047,3839.369678,3487.520508,2
82753.379688,24877.677739,3826.830322,3474.916260,2
82757.923438,24876.986328,3803.517822,3467.313232,2
82769.851562,24876.296875,3799.231939,3459.800049,2
82764.664062,24870.611328,3776.972412,3457.342529,2
82768.460938,24874.927739,3763.739258,3444.828225,2
82777.242188,24874.248047,3759.531738,3437.378418,2
82776.907822,24873.570312,3737.349609,3439.558599,2
82779.757822,24877.896489,3724.391650,3423.632329,2
82783.492188,24877.224609,3711.956885,3416.907227,2
82787.218750,24871.554688,3697.944580,3419.954590,2
82799.929688,24879.886719,3684.853274,3404.832275,2
82794.632822,24879.220703,3671.782738,3399.292480,2
82798.320312,24869.556644,3658.729492,3394.312549,2
82807.900000,24868.894534,3640.695557,3388.752930,2
82800.671875,24868.234375,3637.679199,3383.611826,2
82809.328225,24867.576172,3619.679932,3379.360352,2
82827.976562,24866.919922,3606.695068,3370.915382,2
82826.617188,24866.265625,3593.724365,3371.253906,2
82829.250000,24860.613282,3589.766846,3367.705322,2
82823.882822,24864.960938,3567.821045,3364.374072,2
82827.507822,24864.310547,3554.886475,3361.333496,2
82831.325000,24863.660156,3541.962158,3358.425049,2
82834.734375,24863.911719,3529.948340,3350.642822,2
82838.343750,24867.365239,3516.345269,3357.569336,2
82841.945312,24861.718750,3503.253179,3349.551270,2
82840.539062,24861.974219,3499.372803,3346.337894,2
82849.325000,24869.429688,3477.504395,3347.875977,2
82857.703125,24859.787109,3464.648438,3339.616214,2
82856.273438,24859.346489,3451.805908,3330.954590,2
82859.835938,24858.507822,3438.977539,3331.661865,2
82863.390625,24857.871099,3426.364795,3327.530029,2
82866.937500,24857.234375,3413.368269,3327.846436,2
82879.476562,24856.599609,3409.588379,3318.944189,2
82874.907822,24850.966797,3387.826172,3313.569336,2
82877.523438,24850.335938,3370.982034,3308.334277,2
82887.931250,24854.707034,3367.357178,3307.728027,2
82884.523438,24854.982034,3349.652100,3297.397024,2
82888.907822,24853.458989,3336.966797,3291.670659,2
82891.476562,24857.837894,3324.301270,3286.279544,2
82894.937500,24857.218750,3311.656006,3289.431152,2
82898.382822,24851.601562,3299.931499,3274.608398,2
82901.820312,24859.986328,3286.427739,3269.947363,2
82900.242188,24859.373047,3273.844974,3267.937988,2
82908.656250,24849.761719,3261.283936,3256.790527,2
82917.954688,24849.354297,3248.744873,3259.974859,2
82910.437500,24848.548828,3236.228027,3244.470215,2
82918.822500,24847.945312,3223.734375,3238.337939,2
82927.371875,24847.343750,3211.264893,3231.277588,2
82920.515625,24846.746099,3198.820068,3224.334766,2
82928.843750,24846.350394,3186.400394,3217.932129,2
82937.356250,24840.556644,3174.907822,3209.600342,2
82930.453125,24844.966797,3161.644775,3201.957864,2
82938.726562,24844.380859,3149.312988,3193.465820,2
82941.984375,24843.796875,3137.913428,3183.368269,2
82940.218750,24843.216797,3124.750000,3174.302246,2
82948.429688,24847.642578,3117.526855,3167.321777,2
82951.609375,24847.972266,3109.347168,3149.540774,2
82954.765625,24841.505859,3088.215576,3137.903809,2
82957.890625,24849.945312,3076.334277,3127.235840,2
82969.984375,24849.390625,3064.309134,3107.274419,2
82964.946875,24839.841797,3057.343066,3099.590576,2
82967.970312,24839.298828,3049.237793,3073.201172,2
82979.962500,24838.761719,3028.397949,3050.898926,2
82973.915625,24838.232422,3016.624268,3036.801025,2
82970.929688,24837.708989,3004.919922,3017.251953,2
82978.822500,24837.391406,2993.282982,2999.376465,2
82987.656250,24836.679688,2987.708740,2987.489258,2
82984.468750,24836.373828,2979.397510,2967.898682,2
82987.242188,24830.675782,2958.748535,2946.378714,2
82989.984375,24830.383599,2947.377686,2933.590576,2
82997.679688,24834.699219,2936.997412,2901.379150,2
82990.335938,24834.222656,2924.937749,2877.397024,2
82997.953125,24833.753906,2913.905273,2837.900732,2
83009.531250,24833.291016,2903.906348,2803.586426,2
83003.970312,24837.835938,2897.252444,2764.724365,2
83000.562500,24837.388672,2887.646240,2726.684326,2
83008.907822,24831.951172,2871.395804,2687.717044,2
83019.398438,24831.521489,2869.902100,2649.861826,2
83017.750000,24831.999609,2859.727054,2608.360352,2
83010.962500,24839.685547,2849.667480,2578.563232,2
83017.343750,24839.277349,2839.679932,2559.551519,2
83019.601562,24829.873047,2829.761719,2541.442383,2
83021.843750,24829.472656,2829.882348,2531.680420,2
83024.970312,24829.974219,2801.936865,2527.976416,2
83026.296875,24828.677739,2791.205322,2519.468262,2
83028.523438,24828.282250,2787.384524,2516.431644,2
83039.750000,24827.884766,2771.558599,2518.917969,2
83037.984375,24827.486328,2761.725098,2529.736089,2
83030.226562,24827.985938,2751.876709,2520.661624,2
83037.476562,24826.685547,2747.911963,2539.368945,2
83039.742188,24826.283203,2737.331109,2534.891113,2
83047.915625,24820.878906,2727.233887,2539.692383,2
83044.296875,24820.474609,2717.325689,2547.478027,2
83046.578225,24820.968359,2707.407715,2540.774658,2
83048.867188,24824.662109,2697.488037,2540.653320,2
83051.356250,24824.257822,2687.568848,2546.344727,2
83053.437500,24823.853516,2677.659180,2543.970804,2
83050.710938,24823.451172,2667.761230,2549.847412,2
83057.976562,24823.950782,2657.884766,2534.931499,2
83069.234375,24827.652349,2643.932715,2528.492432,2
83067.476562,24827.255859,2633.213867,2518.395508,2
83064.703125,24821.863282,2623.431396,2509.835205,2
83066.906250,24821.474609,2613.693359,2496.378279,2
